transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
8891.0,57.26,11.0,Travel,0.0,0.0,88.0,2.0,22.0,0.0
8892.0,320.85,18.0,,0.0,0.0,50.0,2.0,32.0,0.0
8893.0,708.45,8.0,Electronics,0.0,1.0,58.0,1.0,50.0,0.0
8894.0,122.56,9.0,Grocery,0.0,0.0,87.0,5.0,45.0,0.0
8895.0,1.75,18.0,Electronics,0.0,0.0,52.0,2.0,65.0,0.0
8896.0,27.16,,Clothing,0.0,0.0,30.0,1.0,,0.0
8897.0,69.97,11.0,Food,,0.0,35.0,2.0,37.0,0.0
,155.54,13.0,Clothing,0.0,0.0,70.0,3.0,45.0,0.0
8899.0,14.05,7.0,Clothing,0.0,0.0,44.0,2.0,32.0,0.0
8900.0,516.78,15.0,Food,,0.0,,2.0,38.0,0.0
8901.0,81.77,16.0,Clothing,0.0,0.0,40.0,3.0,52.0,0.0
8902.0,438.67,19.0,Clothing,0.0,1.0,94.0,3.0,58.0,0.0
8903.0,272.97,3.0,Clothing,0.0,0.0,96.0,4.0,21.0,0.0
8904.0,253.49,5.0,Electronics,1.0,0.0,69.0,100.66462167689161,44.0,0.0
8905.0,167.98,11.0,Food,1.0,0.0,72.0,1.0,62.0,0.0
8906.0,177.41,17.0,Food,0.0,0.0,28.0,3.0,27.0,0.0
8907.0,8813.402647488014,6.0,Food,0.0,0.0,72.0,2.0,31.0,
8908.0,178.34,4.0,Clothing,0.0,0.0,91.0,3.0,64.0,0.0
8909.0,145.23,9.0,Electronics,0.0,0.0,52.0,2.0,30.0,0.0
8910.0,773.77,5.0,Food,0.0,0.0,54.0,3.0,19.0,0.0
8911.0,237.21,13.0,Travel,0.0,0.0,53.0,1.0,67.0,0.0
8912.0,270.06,5.0,Food,0.0,0.0,45.0,,60.0,0.0
8913.0,370.68,13.0,Grocery,0.0,0.0,,4.0,58.0,0.0
8914.0,43.72,11.0,Travel,0.0,0.0,74.0,3.0,58.0,0.0
8915.0,,21.0,Food,0.0,0.0,27.0,2.0,64.0,0.0
8916.0,118.71,error_transaction_hour,Clothing,0.0,0.0,89.0,2.0,62.0,0.0
8917.0,129.91,7.0,Food,0.0,0.0,47.0,1.0,67.0,0.0
8918.0,318.09,9.0,Electronics,0.0,0.0,,1.0,46.0,0.0
8919.0,105.59,15.0,Electronics,0.0,,49.0,,18.0,0.0
8920.0,152.27,,Food,0.0,0.0,59.0,4.0,34.0,
8921.0,134.79,error_transaction_hour,Clothing,0.0,0.0,89.0,3.0,61.0,0.0
8922.0,7.01,8.0,Clothing,0.0,0.0,63.0,1.0,45.0,0.0
8923.0,171.91,12.0,Clothing,0.0,0.0,42.0,0.0,36.0,0.7656186198448346
8924.0,316.89,,Food,,0.0,49.0,6.0,50.0,0.0
8925.0,30.85,16.0,Food,0.0,1.0,25.0,2.0,21.0,0.0
8926.0,162.4,18.0,Grocery,0.0,0.0,86.0,1.0,68.0,0.0
error_transaction_id,162.08,16.0,Electronics,1.0,0.0,33.0,1.0,43.0,0.0
8928.0,32.28,6.0,Travel,0.0,0.0,65.0,1.0,41.0,
8929.0,23.72,0.0,Travel,0.0,0.0,46.0,0.0,24.0,0.0
8930.0,704.63,19.0,Electronics,0.0,0.0,90.0,2.0,60.0,0.0
8931.0,90.07,13.0,Grocery,0.0,0.0,69.0,1.0,43.0,0.0
8932.0,46.44,16.0,Electronics,0.0,0.0,76.0,3.0,33.0,0.0
8933.0,33.83,12.0,Grocery,0.0,0.0,44.0,1.0,31.0,0.0
8934.0,198.26,1.0,Grocery,0.0,0.0,36.0,2.0,68.0,0.0
8935.0,169.23,,Clothing,1.0,0.0,98.0,0.0,54.0,0.0
8936.0,185.68,0.0,Electronics,0.0,0.0,,2.0,29.0,0.0
8937.0,16.58,4.0,Travel,0.0,,56.0,2.0,62.0,0.0
8938.0,8813.402647488014,6.0,Food,,,86.0,2.0,28.0,0.0
8939.0,88.76,18.0,Food,1.0,0.0,29.0,0.0,18.0,0.0
8940.0,67.67,13.0,,0.0,0.0,68.0,5.0,52.0,0.0
8941.0,111.7,23.0,Food,0.0,0.0,53.0,2.0,49.0,0.0
8942.0,88.99,13.0,Grocery,1.0,0.0,57.0,1.0,67.0,0.0
8943.0,358.56,14.0,Food,0.0,0.0,37.0,1.0,50.0,0.0
8944.0,error_amount,4.0,Grocery,0.0,0.0,74.0,,22.0,0.0
8945.0,65.09,4.0,Grocery,0.0,0.0,26.0,1.0,50.0,0.0
8946.0,359.03,20.0,Travel,0.0,0.0,99.0,2.0,,0.0
8947.0,273.79,23.0,Food,0.0,0.0,52.0,3.0,50.0,0.0
8948.0,480.76,1.0,Travel,0.0,0.0,42.0,2.0,41.0,0.0
8949.0,50.77,17.0,Food,0.0,0.0,97.0,1.0,57.0,0.0
8950.0,154.85,,Grocery,1.0,0.0,90.0,1.0,30.0,0.0
8951.0,57.77,8.0,Food,0.0,0.0,70.0,1.0,50.0,0.0
,312.81,9.0,Travel,0.0,0.0,41.0,0.0,24.0,0.0
8953.0,0.96,17.0,Clothing,0.0,0.0,57.0,1.0,52.0,0.0
8954.0,149.76,3.0,Travel,0.0,0.0,,1.0,36.0,0.0
8955.0,74.58,7.0,Clothing,4.923391215526047,0.0,54.0,3.0,51.0,0.0
8956.0,70.13,17.0,Electronics,1.0,0.0,46.0,3.0,51.0,0.0
8957.0,186.37,19.0,Travel,0.0,0.0,77.0,4.0,43.0,
8958.0,343.27,16.0,,0.0,0.0,70.0,2.0,23.0,
8959.0,169.12,15.0,Clothing,1.0,0.0,68.0,1.0,43.0,0.0
8960.0,345.33,error_transaction_hour,Food,0.0,0.0,99.0,1.0,52.0,0.0
8961.0,,6.0,,0.0,0.0,58.0,2.0,40.0,0.0
8962.0,131.93,0.0,Travel,1.0,0.0,52.0,2.0,44.0,0.0
8963.0,107.79,0.0,Travel,0.0,0.0,,1.0,27.0,0.0
8964.0,2.11,17.0,Food,0.0,0.0,92.0,2.0,53.0,0.0
8965.0,146.48,3.0,,0.0,0.0,33.0,1.0,47.0,0.0
8966.0,194.99,22.0,Food,0.0,0.0,,2.0,51.0,0.0
8967.0,161.33,19.0,Grocery,0.0,0.0,85.0,4.0,,0.0
8968.0,239.92,20.0,Clothing,0.0,0.0,49.0,2.0,69.0,0.0
8969.0,152.48,19.0,Food,0.0,0.0,65.0,,50.0,0.0
8970.0,12.43,3.0,Clothing,0.0,0.0,31.0,1.0,,0.0
8971.0,22.28,5.0,Grocery,1.0,,,2.0,18.0,
8972.0,163.35,2.0,Clothing,0.0,0.0,96.0,4.0,50.0,0.0
8973.0,57.88,5.0,Food,0.0,0.0,91.0,2.0,24.0,0.0
8974.0,14.94,12.0,Travel,0.0,0.0,57.0,1.0,26.0,0.0
8975.0,101.06,22.0,Clothing,0.0,1.0,89.0,6.0,33.0,0.0
249876.49791231734,145.47,6.0,,0.0,0.0,84.0,1.0,47.0,0.0
,71.75,23.0,Grocery,0.0,0.0,82.0,2.0,35.0,0.0
8978.0,229.41,3.0,Electronics,0.0,0.0,68.0,0.0,41.0,0.0
8979.0,185.79,0.0,Travel,0.0,0.0,72.0,4.0,68.0,0.0
8980.0,72.84,5.0,,,0.0,61.0,1.0,31.0,0.0
8981.0,253.08,23.0,Grocery,0.0,0.0,49.0,1.0,2168.5517593064765,0.0
8982.0,188.3,4.0,Food,0.0,0.0,49.0,4.0,46.0,0.0
8983.0,182.62,12.0,Food,,0.0,81.0,0.0,54.0,0.0
8984.0,145.11,18.0,Clothing,0.0,1.0,,2.0,55.0,0.0
8985.0,2.06,3.0,Grocery,0.0,,3091.5985282093216,5.0,36.0,1.0
8986.0,214.63,23.0,Grocery,0.0,0.0,87.0,4.0,23.0,0.0
8987.0,84.9,5.0,Travel,0.0,0.0,86.0,1.0,22.0,0.0
8988.0,514.42,12.0,Electronics,0.0,0.0,52.0,3.0,28.0,0.0
8989.0,,4.0,Food,0.0,0.0,79.0,0.0,24.0,0.0
error_transaction_id,159.48,12.0,Travel,0.0,0.0,99.0,2.0,27.0,0.0
,52.31,9.0,Travel,0.0,0.0,66.0,1.0,35.0,
8992.0,41.0,2.0,Food,0.0,0.0,85.0,3.0,57.0,0.7656186198448346
8993.0,74.9,22.0,Clothing,0.0,0.0,62.0,3.0,50.0,0.0
8994.0,116.52,12.0,,0.0,0.0,29.0,1.0,32.0,0.0
8995.0,63.19,11.0,Food,0.0,0.0,72.0,3.0,28.0,0.0
8996.0,130.22,3.0,Grocery,0.0,,59.0,4.0,35.0,0.0
8997.0,32.54,9.0,Electronics,0.0,0.0,72.0,3.0,46.0,0.0
8998.0,684.67,2.0,Clothing,0.0,0.0,38.0,1.0,20.0,0.0
8999.0,20.56,16.0,Electronics,0.0,0.0,78.0,1.0,47.0,0.0
9000.0,483.74,8.0,Travel,0.0,0.0,50.0,4.0,68.0,0.0
9001.0,440.73,0.0,Travel,0.0,0.0,67.0,2.0,30.0,0.0
,134.14,,Food,0.0,0.0,66.0,1.0,43.0,
9003.0,232.32,8.0,Food,0.0,0.0,42.0,1.0,36.0,0.0
9004.0,103.1,20.0,Food,4.923391215526047,0.0,79.0,2.0,28.0,0.0
9005.0,178.98,19.0,Clothing,,1.0,74.0,4.0,22.0,0.0
9006.0,74.95,8.0,Electronics,0.0,0.0,45.0,3.0,42.0,0.0
9007.0,64.5,1.0,Travel,0.0,0.0,58.0,2.0,46.0,0.0
9008.0,155.39,18.0,Electronics,0.0,0.0,64.0,3.0,39.0,0.0
9009.0,124.09,15.0,Clothing,0.0,0.0,54.0,5.0,62.0,0.0
,155.95,,Electronics,0.0,0.0,94.0,2.0,42.0,0.0
9011.0,60.8,15.0,Electronics,1.0,0.0,49.0,3.0,49.0,0.0
9012.0,82.3,20.0,Food,1.0,0.0,93.0,3.0,52.0,0.0
9013.0,15.77,12.0,Electronics,0.0,0.0,53.0,3.0,69.0,0.0
9014.0,9.66,2.0,Electronics,0.0,0.0,91.0,3.0,34.0,0.0
9015.0,,9.0,Electronics,0.0,0.0,81.0,5.0,43.0,0.0
9016.0,13.89,21.0,Grocery,1.0,0.0,71.0,2.0,20.0,0.0
9017.0,19.72,17.0,Travel,0.0,0.0,41.0,1.0,53.0,0.0
9018.0,,5.0,Travel,0.0,0.0,73.0,0.0,50.0,0.0
9019.0,8813.402647488014,5.0,Electronics,0.0,0.0,74.0,0.0,48.0,0.0
9020.0,193.63,17.0,Food,4.923391215526047,0.0,29.0,4.0,24.0,0.0
9021.0,57.28,5.0,,0.0,0.0,,1.0,37.0,0.0
9022.0,369.39,5.0,Food,4.923391215526047,0.0,87.0,2.0,,0.0
9023.0,119.44,21.0,Travel,0.0,0.0,63.0,3.0,60.0,0.0
9024.0,65.64,error_transaction_hour,Clothing,0.0,0.0,92.0,2.0,36.0,0.0
9025.0,131.23,13.0,Electronics,0.0,0.0,69.0,1.0,62.0,0.0
NAN,86.62,20.0,Travel,4.923391215526047,1.0,41.0,2.0,57.0,0.0
9027.0,149.54,6.0,Food,0.0,4.309730005094243,83.0,4.0,22.0,0.0
9028.0,21.9,12.0,Travel,0.0,0.0,83.0,2.0,49.0,0.0
9029.0,1045.08,578.7406093489149,Travel,0.0,0.0,32.0,1.0,67.0,0.0
9030.0,99.78,11.0,Travel,0.0,1.0,54.0,4.0,63.0,0.0
9031.0,77.05,error_transaction_hour,Food,0.0,0.0,27.0,100.66462167689161,34.0,0.0
9032.0,222.95,0.0,Clothing,1.0,0.0,41.0,3.0,61.0,0.0
9033.0,81.43,2.0,Grocery,1.0,0.0,75.0,4.0,25.0,0.0
9034.0,322.45,17.0,Electronics,0.0,0.0,48.0,1.0,52.0,0.0
9035.0,109.01,21.0,Electronics,0.0,0.0,88.0,3.0,23.0,0.0
NAN,228.85,error_transaction_hour,Travel,0.0,0.0,98.0,4.0,61.0,0.0
9037.0,20.46,1.0,Clothing,1.0,0.0,3091.5985282093216,0.0,66.0,0.0
9038.0,336.88,3.0,Food,4.923391215526047,0.0,73.0,5.0,21.0,0.0
9039.0,239.53,17.0,Grocery,0.0,0.0,44.0,0.0,51.0,0.0
9040.0,42.82,12.0,Grocery,0.0,0.0,53.0,1.0,18.0,0.0
9041.0,28.26,14.0,Travel,0.0,0.0,34.0,1.0,45.0,0.0
9042.0,68.44,,,0.0,0.0,33.0,2.0,68.0,0.0
9043.0,671.88,9.0,Food,0.0,0.0,95.0,2.0,44.0,0.7656186198448346
9044.0,,1.0,Food,0.0,0.0,87.0,2.0,67.0,0.0
9045.0,109.63,20.0,Food,0.0,0.0,57.0,0.0,38.0,0.0
9046.0,5.49,11.0,Travel,0.0,0.0,48.0,3.0,42.0,0.0
9047.0,91.12,4.0,Clothing,0.0,0.0,56.0,7.0,41.0,
9048.0,152.47,11.0,Travel,0.0,0.0,28.0,2.0,2168.5517593064765,0.0
9049.0,error_amount,22.0,Travel,0.0,0.0,86.0,0.0,,0.0
9050.0,130.89,0.0,Grocery,0.0,0.0,46.0,2.0,24.0,0.0
9051.0,307.77,1.0,Food,0.0,0.0,47.0,0.0,28.0,0.0
error_transaction_id,,15.0,Electronics,0.0,0.0,50.0,100.66462167689161,47.0,0.0
9053.0,7.5,21.0,NAN,0.0,0.0,73.0,5.0,2168.5517593064765,0.0
9054.0,68.1,1.0,Clothing,1.0,0.0,68.0,3.0,36.0,0.0
,154.25,15.0,Clothing,0.0,,46.0,3.0,23.0,0.0
9056.0,541.38,19.0,Food,0.0,1.0,91.0,2.0,58.0,0.0
9057.0,352.79,15.0,Food,0.0,0.0,66.0,2.0,33.0,0.0
9058.0,46.66,5.0,Travel,0.0,0.0,76.0,1.0,36.0,0.0
9059.0,NAN,error_transaction_hour,ELECTRONICS,0.0,1.0,,1.0,43.0,0.0
9060.0,40.43,11.0,Travel,1.0,,38.0,5.0,32.0,
9061.0,460.34,22.0,Grocery,0.0,0.0,88.0,3.0,51.0,0.0
9062.0,344.71,9.0,Grocery,,0.0,69.0,2.0,31.0,0.0
,268.4,4.0,Clothing,0.0,0.0,88.0,2.0,67.0,0.0
9064.0,NAN,,Clothing,1.0,0.0,54.0,1.0,22.0,0.7656186198448346
9065.0,126.35,5.0,Electronics,0.0,0.0,37.0,2.0,2168.5517593064765,0.0
9066.0,112.36,4.0,,0.0,0.0,50.0,3.0,37.0,0.0
9067.0,52.6,19.0,Grocery,0.0,0.0,56.0,,55.0,0.0
,126.59,21.0,,0.0,0.0,70.0,0.0,69.0,0.0
9069.0,8813.402647488014,5.0,Grocery,0.0,0.0,75.0,2.0,29.0,0.0
9070.0,25.44,21.0,Food,0.0,0.0,58.0,5.0,54.0,0.0
9071.0,391.81,16.0,Food,0.0,0.0,52.0,2.0,24.0,0.7656186198448346
9072.0,250.75,5.0,Electronics,0.0,,43.0,2.0,51.0,0.0
9073.0,98.94,16.0,Travel,0.0,0.0,72.0,1.0,49.0,0.0
9074.0,8813.402647488014,4.0,Clothing,0.0,1.0,96.0,7.0,26.0,0.0
9075.0,83.17,22.0,Electronics,1.0,0.0,58.0,2.0,54.0,0.0
9076.0,243.01,16.0,,0.0,0.0,40.0,3.0,26.0,0.0
,276.0,16.0,Grocery,0.0,0.0,95.0,1.0,36.0,0.0
9078.0,259.36,12.0,Travel,0.0,0.0,51.0,3.0,56.0,0.0
9079.0,,21.0,Clothing,,0.0,75.0,,29.0,0.0
9080.0,41.18,6.0,Food,0.0,0.0,78.0,1.0,,0.0
,74.24,21.0,Food,0.0,0.0,41.0,1.0,29.0,0.0
9082.0,114.23,20.0,Grocery,0.0,0.0,96.0,4.0,54.0,0.0
9083.0,72.3,5.0,Electronics,0.0,,92.0,1.0,33.0,0.0
9084.0,,13.0,Clothing,0.0,0.0,25.0,4.0,58.0,0.0
9085.0,71.91,15.0,Grocery,0.0,0.0,38.0,2.0,20.0,0.0
9086.0,26.78,2.0,Food,0.0,0.0,31.0,2.0,25.0,0.0
9087.0,91.66,8.0,Food,0.0,0.0,88.0,1.0,28.0,0.0
9088.0,703.4,14.0,Food,0.0,0.0,96.0,2.0,35.0,0.0
9089.0,46.09,20.0,Travel,0.0,0.0,32.0,7.0,,0.0
9090.0,,17.0,Travel,0.0,,78.0,1.0,50.0,0.0
9091.0,102.12,9.0,Food,0.0,0.0,48.0,1.0,32.0,0.0
9092.0,13.26,9.0,Electronics,0.0,0.0,79.0,2.0,40.0,0.0
9093.0,120.45,22.0,Travel,0.0,0.0,25.0,4.0,59.0,0.0
9094.0,218.02,2.0,Clothing,0.0,0.0,,1.0,29.0,0.0
,129.59,0.0,Travel,0.0,0.0,,1.0,45.0,0.0
9096.0,370.18,2.0,Clothing,0.0,0.0,56.0,2.0,68.0,0.0
,,4.0,Travel,0.0,0.0,25.0,1.0,20.0,0.0
9098.0,16.24,6.0,Food,0.0,0.0,90.0,0.0,18.0,0.0
9099.0,496.39,2.0,Clothing,0.0,0.0,66.0,2.0,52.0,0.0
9100.0,85.52,3.0,Electronics,0.0,0.0,,3.0,18.0,0.0
9101.0,154.62,16.0,Travel,0.0,0.0,98.0,4.0,53.0,0.0
9102.0,282.64,2.0,Travel,0.0,0.0,48.0,2.0,47.0,0.0
9103.0,70.56,22.0,Food,0.0,0.0,43.0,1.0,47.0,0.0
9104.0,226.68,3.0,Clothing,0.0,0.0,75.0,0.0,27.0,0.0
9105.0,26.19,1.0,Food,0.0,0.0,26.0,0.0,64.0,0.0
9106.0,61.98,,Clothing,0.0,0.0,34.0,2.0,58.0,0.0
9107.0,28.14,4.0,Travel,0.0,0.0,93.0,2.0,31.0,0.0
9108.0,300.1,20.0,Travel,0.0,0.0,30.0,2.0,66.0,0.0
9109.0,45.34,1.0,Travel,1.0,0.0,86.0,3.0,41.0,0.0
9110.0,227.47,14.0,Travel,0.0,0.0,90.0,1.0,37.0,0.0
9111.0,516.59,10.0,Grocery,0.0,0.0,,3.0,37.0,0.0
9112.0,135.05,21.0,Travel,0.0,0.0,92.0,1.0,50.0,0.0
9113.0,139.79,,Travel,0.0,0.0,83.0,1.0,29.0,0.0
9114.0,111.26,19.0,Clothing,0.0,0.0,,3.0,68.0,0.0
9115.0,,0.0,Travel,0.0,0.0,3091.5985282093216,4.0,22.0,0.0
9116.0,8813.402647488014,18.0,Travel,0.0,0.0,32.0,4.0,40.0,0.0
9117.0,166.2,13.0,Clothing,0.0,0.0,41.0,5.0,33.0,0.0
9118.0,768.26,22.0,,0.0,0.0,83.0,2.0,58.0,0.0
9119.0,499.83,21.0,Travel,0.0,4.309730005094243,32.0,3.0,63.0,
9120.0,356.69,13.0,Food,0.0,0.0,67.0,0.0,44.0,0.0
9121.0,395.89,0.0,Grocery,0.0,0.0,87.0,2.0,26.0,0.0
9122.0,113.55,8.0,Clothing,0.0,0.0,36.0,3.0,31.0,0.0
9123.0,192.84,16.0,Food,0.0,0.0,80.0,2.0,46.0,0.0
9124.0,405.8,13.0,Electronics,0.0,0.0,73.0,0.0,31.0,0.0
9125.0,89.85,12.0,Electronics,4.923391215526047,0.0,76.0,2.0,48.0,0.0
9126.0,587.51,12.0,Grocery,0.0,0.0,35.0,2.0,24.0,0.0
9127.0,96.75,5.0,Electronics,0.0,0.0,51.0,0.0,58.0,0.0
9128.0,165.42,,Grocery,0.0,0.0,86.0,4.0,,0.0
9129.0,222.7,1.0,Electronics,0.0,0.0,3091.5985282093216,2.0,26.0,0.0
9130.0,541.38,7.0,Electronics,0.0,,60.0,4.0,31.0,0.0
,50.5,23.0,Food,0.0,0.0,70.0,2.0,36.0,0.0
9132.0,246.77,578.7406093489149,Electronics,0.0,0.0,53.0,100.66462167689161,51.0,0.0
9133.0,132.42,2.0,Grocery,0.0,0.0,92.0,100.66462167689161,27.0,0.0
9134.0,56.29,17.0,Travel,0.0,1.0,65.0,2.0,64.0,0.0
9135.0,269.79,17.0,Travel,0.0,1.0,52.0,1.0,33.0,0.0
9136.0,144.62,21.0,Travel,1.0,0.0,88.0,1.0,64.0,0.0
9137.0,194.7,22.0,Grocery,0.0,0.0,3091.5985282093216,2.0,54.0,0.0
9138.0,,5.0,Grocery,0.0,0.0,40.0,2.0,40.0,0.0
9139.0,118.15,10.0,Travel,0.0,0.0,46.0,1.0,54.0,0.0
,172.92,2.0,Electronics,0.0,0.0,71.0,5.0,48.0,0.0
,93.43,15.0,Travel,0.0,0.0,41.0,1.0,19.0,0.0
9142.0,39.8,4.0,Clothing,0.0,0.0,25.0,1.0,39.0,0.0
9143.0,586.94,23.0,Grocery,1.0,0.0,,,59.0,0.0
249876.49791231734,128.94,21.0,Clothing,0.0,1.0,36.0,3.0,21.0,0.0
9145.0,238.31,1.0,Clothing,0.0,0.0,44.0,2.0,50.0,0.0
9146.0,error_amount,14.0,Grocery,0.0,0.0,43.0,4.0,39.0,0.0
9147.0,78.97,15.0,Travel,1.0,0.0,29.0,3.0,48.0,0.0
9148.0,94.11,6.0,Food,0.0,0.0,39.0,4.0,29.0,0.0
9149.0,94.73,15.0,,0.0,0.0,49.0,2.0,50.0,0.0
9150.0,141.42,23.0,Travel,1.0,0.0,59.0,3.0,37.0,0.0
9151.0,141.14,3.0,Food,0.0,0.0,79.0,0.0,58.0,0.0
9152.0,123.74,15.0,Clothing,0.0,0.0,87.0,2.0,26.0,0.0
9153.0,26.06,16.0,Travel,0.0,1.0,71.0,3.0,65.0,0.0
9154.0,123.36,1.0,Clothing,,0.0,91.0,3.0,40.0,0.0
9155.0,33.35,15.0,,0.0,0.0,,2.0,50.0,0.0
9156.0,24.27,3.0,Electronics,0.0,0.0,46.0,2.0,,0.0
9157.0,485.6,6.0,Electronics,0.0,0.0,93.0,3.0,50.0,0.0
9158.0,167.17,17.0,Grocery,0.0,0.0,98.0,5.0,22.0,0.0
9159.0,193.92,5.0,Food,0.0,0.0,26.0,3.0,68.0,0.0
9160.0,92.49,,Clothing,0.0,0.0,49.0,1.0,38.0,0.0
9161.0,431.4,6.0,Clothing,0.0,0.0,85.0,0.0,49.0,0.0
9162.0,182.87,1.0,Travel,0.0,0.0,29.0,0.0,58.0,0.0
9163.0,263.89,18.0,Food,0.0,0.0,52.0,1.0,36.0,0.0
9164.0,82.76,8.0,Clothing,1.0,0.0,90.0,1.0,63.0,0.0
9165.0,579.45,3.0,,0.0,0.0,3091.5985282093216,1.0,39.0,0.0
9166.0,309.13,13.0,Food,0.0,0.0,79.0,2.0,35.0,0.0
9167.0,346.28,4.0,Electronics,0.0,4.309730005094243,62.0,3.0,53.0,0.0
9168.0,34.02,6.0,Clothing,,0.0,47.0,0.0,42.0,0.0
9169.0,56.89,,Clothing,0.0,0.0,38.0,4.0,53.0,0.0
9170.0,60.54,14.0,Grocery,0.0,0.0,56.0,3.0,33.0,0.0
9171.0,56.87,,Food,0.0,0.0,68.0,1.0,43.0,0.0
9172.0,348.09,10.0,Travel,0.0,0.0,94.0,,30.0,0.0
9173.0,5.83,19.0,Electronics,0.0,0.0,82.0,0.0,,0.0
9174.0,14.25,22.0,Grocery,0.0,0.0,28.0,2.0,20.0,0.0
9175.0,57.62,3.0,Electronics,0.0,,86.0,2.0,67.0,0.0
9176.0,40.14,17.0,Travel,0.0,0.0,84.0,0.0,53.0,0.0
9177.0,47.48,13.0,Grocery,0.0,0.0,99.0,,54.0,0.0
9178.0,287.86,5.0,Electronics,0.0,1.0,83.0,0.0,36.0,0.0
9179.0,149.06,15.0,Travel,0.0,0.0,99.0,0.0,31.0,0.0
9180.0,1.04,17.0,Grocery,0.0,0.0,,2.0,38.0,0.0
9181.0,100.97,0.0,Travel,1.0,0.0,43.0,0.0,49.0,0.0
9182.0,94.33,7.0,Grocery,0.0,0.0,41.0,2.0,67.0,0.0
9183.0,21.78,0.0,Clothing,0.0,0.0,,1.0,41.0,0.0
9184.0,202.94,0.0,Clothing,0.0,0.0,68.0,4.0,33.0,0.0
9185.0,217.98,18.0,Electronics,0.0,,28.0,2.0,54.0,0.0
9186.0,229.71,20.0,Food,1.0,0.0,83.0,2.0,25.0,0.0
9187.0,234.66,9.0,Food,0.0,0.0,36.0,0.0,46.0,0.0
9188.0,0.01,17.0,Travel,0.0,0.0,71.0,4.0,68.0,0.0
9189.0,553.93,11.0,Grocery,0.0,0.0,31.0,,67.0,0.0
,302.96,16.0,Clothing,0.0,0.0,36.0,,22.0,0.0
9191.0,421.78,0.0,Food,0.0,1.0,95.0,2.0,31.0,0.0
9192.0,2.84,7.0,,0.0,0.0,78.0,0.0,41.0,0.0
9193.0,488.87,9.0,Travel,0.0,0.0,82.0,0.0,27.0,0.0
9194.0,298.73,9.0,Travel,1.0,0.0,87.0,3.0,22.0,0.0
error_transaction_id,326.76,17.0,Grocery,0.0,0.0,39.0,2.0,62.0,0.0
9196.0,17.63,8.0,Food,0.0,0.0,61.0,3.0,61.0,
9197.0,241.63,1.0,Travel,,0.0,80.0,2.0,67.0,0.0
9198.0,579.02,2.0,Travel,0.0,0.0,97.0,3.0,,0.0
9199.0,204.28,1.0,Clothing,0.0,0.0,55.0,2.0,50.0,0.0
9200.0,152.15,5.0,Electronics,0.0,0.0,3091.5985282093216,3.0,46.0,0.0
9201.0,524.15,,Food,0.0,0.0,26.0,4.0,51.0,0.0
9202.0,105.31,11.0,Grocery,1.0,0.0,37.0,2.0,,
9203.0,164.61,21.0,Grocery,0.0,0.0,29.0,3.0,62.0,0.0
9204.0,116.44,18.0,Clothing,0.0,0.0,72.0,2.0,58.0,0.0
9205.0,486.14,14.0,Grocery,,0.0,57.0,1.0,65.0,0.0
9206.0,14.24,18.0,Travel,0.0,0.0,56.0,4.0,65.0,0.0
9207.0,125.17,11.0,Food,0.0,0.0,77.0,2.0,58.0,0.0
9208.0,209.05,17.0,Grocery,0.0,0.0,45.0,3.0,41.0,0.0
9209.0,282.56,15.0,Food,0.0,0.0,90.0,1.0,56.0,0.0
9210.0,157.45,1.0,Grocery,0.0,0.0,85.0,,38.0,
9211.0,431.28,10.0,Electronics,0.0,0.0,78.0,,25.0,0.0
9212.0,512.49,11.0,Electronics,0.0,1.0,99.0,3.0,27.0,0.0
9213.0,11.97,4.0,Food,0.0,4.309730005094243,65.0,3.0,62.0,0.0
9214.0,92.66,23.0,Electronics,0.0,1.0,62.0,2.0,28.0,0.0
9215.0,4.27,5.0,ELECTRONICS,0.0,0.0,57.0,2.0,31.0,0.0
9216.0,71.93,10.0,Travel,0.0,0.0,32.0,2.0,22.0,0.0
9217.0,138.55,20.0,Grocery,1.0,0.0,60.0,3.0,67.0,0.0
9218.0,435.03,9.0,Electronics,1.0,0.0,57.0,1.0,65.0,0.0
9219.0,337.39,3.0,Food,0.0,0.0,53.0,1.0,42.0,0.0
9220.0,24.55,8.0,Travel,0.0,0.0,,3.0,,0.0
9221.0,17.58,11.0,Electronics,0.0,0.0,96.0,2.0,55.0,0.0
9222.0,160.17,9.0,Food,0.0,0.0,3091.5985282093216,0.0,61.0,0.0
9223.0,136.72,13.0,Grocery,0.0,0.0,79.0,4.0,62.0,0.0
error_transaction_id,55.76,error_transaction_hour,ELECTRONICS,1.0,0.0,,1.0,51.0,0.0
9225.0,413.48,0.0,Food,0.0,4.309730005094243,67.0,3.0,47.0,0.0
9226.0,472.02,4.0,Food,0.0,0.0,50.0,1.0,34.0,0.0
9227.0,92.73,15.0,Clothing,1.0,1.0,26.0,3.0,69.0,1.0
9228.0,397.81,4.0,Food,0.0,0.0,79.0,0.0,69.0,0.0
9229.0,87.2,4.0,Clothing,0.0,0.0,42.0,1.0,53.0,0.0
9230.0,240.28,17.0,Grocery,0.0,0.0,74.0,1.0,50.0,
error_transaction_id,116.31,5.0,Grocery,0.0,0.0,69.0,2.0,,0.0
9232.0,23.54,20.0,Travel,0.0,0.0,39.0,1.0,35.0,0.0
9233.0,473.43,,Clothing,0.0,0.0,31.0,2.0,29.0,0.0
